customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00866,Female,0,No,Yes,49,No,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),75.92,3681.3,No
CUST-00867,Male,0,Yes,No,28,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,55.53,1531.68,No
CUST-00868,Female,1,No,No,30,Yes,No,No,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,93.36,2764.35,Yes
CUST-00869,Female,0,Yes,Yes,70,Yes,No,No,No,No,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,36.09,2459.11,No
CUST-00870,Male,0,Yes,No,68,Yes,No,No,No,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),24.37,1651.36,No
CUST-00871,Female,0,No,No,35,No,No,No,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,90.32,3064.8,Yes
CUST-00872,Male,0,Yes,Yes,26,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,105.2,2760.5,Yes
CUST-00873,Female,0,No,Yes,14,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,One year,No,Bank transfer (automatic),36.4,425.14,No
CUST-00874,Female,1,Yes,Yes,33,No,No,No,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),71.67,2335.45,Yes
CUST-00875,Female,1,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,45.71,1201.1,Yes
CUST-00876,Male,0,Yes,No,31,Yes,No,No,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.54,3028.48,Yes
CUST-00877,Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),59.74,836.32,No
CUST-00878,Male,1,No,No,16,No,No,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,77.21,1344.98,No
CUST-00879,Female,1,No,Yes,32,Yes,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,51.83,1663.22,Yes
CUST-00880,Male,1,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,102.91,1905.33,Yes
CUST-00881,Female,1,Yes,No,17,Yes,Yes,No,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,73.32,1215.09,Yes
CUST-00882,Male,0,Yes,No,12,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),47.73,428.38,No
CUST-00883,Female,0,No,No,7,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,90.96,648.06,Yes
CUST-00884,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),52.9,1873.52,No
CUST-00885,Male,0,No,Yes,16,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),72.51,1180.73,No
CUST-00886,Female,0,Yes,No,12,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,104.15,1177.66,Yes
CUST-00887,Male,0,Yes,No,53,Yes,No,DSL,Yes,No,No,No,No internet service,No,One year,No,Credit card (automatic),77.32,4246.61,No
CUST-00888,Male,0,No,No,11,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),72.17,738.61,Yes
CUST-00889,Male,0,Yes,Yes,4,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,107.08,433.42,Yes
CUST-00890,Female,1,Yes,No,25,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),62.46,1573.97,No
CUST-00891,Female,0,Yes,Yes,36,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,41.14,1521.9,No
CUST-00892,Male,0,No,No,51,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,52.42,2638.71,No
CUST-00893,Male,0,No,No,48,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),45.4,2205.29,No
CUST-00894,Female,0,Yes,No,4,Yes,No,No,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),78.5,394.92,Yes
CUST-00895,Female,0,Yes,No,20,No,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,One year,No,Mailed check,73.17,1440.42,No
CUST-00896,Female,0,Yes,No,3,Yes,No phone service,No,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),86.86,235.28,Yes
CUST-00897,Female,0,Yes,Yes,22,Yes,No,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,55.1,1161.69,Yes
CUST-00898,Female,0,No,No,57,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),60.95,3486.32,No
CUST-00899,Female,0,Yes,No,14,No,No,DSL,No,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),82.23,1106.79,Yes
CUST-00900,Male,0,No,No,35,Yes,No,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,81.26,2878.68,Yes
CUST-00901,Female,1,No,Yes,13,Yes,No,No,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),98.69,1258.85,Yes
CUST-00902,Female,0,No,No,35,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),56.95,1981.39,Yes
CUST-00903,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.85,137.92,Yes
CUST-00904,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,One year,No,Bank transfer (automatic),71.58,4259.19,No
CUST-00905,Female,1,Yes,Yes,16,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.97,1476.65,Yes
CUST-00906,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,No,No internet service,No,No,Two year,Yes,Electronic check,33.1,935.22,No
CUST-00907,Female,0,No,Yes,52,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Mailed check,67.87,3543.19,No
CUST-00908,Male,0,No,No,30,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),70.65,2034.89,Yes
CUST-00909,Male,1,Yes,Yes,7,Yes,No,No,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,92.7,615.96,Yes
CUST-00910,Male,0,Yes,No,15,No,Yes,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,77.36,1181.73,Yes
CUST-00911,Male,1,Yes,No,33,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),44.82,1505.11,No
CUST-00912,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.66,216.07,Yes
CUST-00913,Male,0,No,Yes,57,Yes,No,No,No internet service,No,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),80.52,4655.07,No
CUST-00914,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,49.0,1510.13,Yes
CUST-00915,Male,0,No,No,32,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,38.83,1287.2,No
CUST-00916,Female,0,Yes,No,6,No,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,51.28,347.86,Yes
CUST-00917,Male,0,No,Yes,28,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,78.26,2233.54,Yes
CUST-00918,Female,0,No,No,64,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),43.53,2711.61,No
CUST-00919,Female,0,Yes,No,30,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),30.28,921.39,No
CUST-00920,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,104.51,1866.73,Yes
CUST-00921,Male,0,No,No,53,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Two year,Yes,Mailed check,26.91,1491.41,No
CUST-00922,Female,0,Yes,No,9,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.3,494.09,Yes
CUST-00923,Female,0,No,Yes,59,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No,Two year,Yes,Mailed check,57.79,3389.88,No
CUST-00924,Male,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,46.13,999.36,No
CUST-00925,Female,0,No,Yes,7,Yes,No,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),107.59,734.69,Yes
CUST-00926,Male,0,No,No,3,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),73.7,228.98,Yes
CUST-00927,Male,0,Yes,No,17,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,62.41,1077.01,No
CUST-00928,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),48.9,87.71,Yes
CUST-00929,Female,1,Yes,No,55,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,No,Mailed check,58.51,3202.0,No
CUST-00930,Male,0,No,No,29,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),85.12,2420.81,Yes
CUST-00931,Male,0,No,No,22,Yes,No phone service,DSL,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,108.22,2452.96,Yes
CUST-00932,Male,0,No,Yes,59,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),27.21,1591.88,No
CUST-00933,Male,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Two year,Yes,Credit card (automatic),69.36,3757.31,No
CUST-00934,Male,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),109.45,2866.58,Yes
CUST-00935,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),72.85,815.0,Yes
CUST-00936,Male,0,Yes,Yes,26,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.77,1400.98,Yes
CUST-00937,Male,1,Yes,No,17,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),57.73,1011.15,No
CUST-00938,Female,0,Yes,Yes,44,Yes,No,No,No,Yes,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,43.7,1994.17,No
CUST-00939,Female,0,No,No,28,No,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),78.08,2219.92,Yes
CUST-00940,Female,0,No,Yes,29,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),35.36,1047.05,No
CUST-00941,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),64.61,2035.38,No
CUST-00942,Female,0,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No,One year,No,Mailed check,58.0,2381.39,No
CUST-00943,Male,0,Yes,Yes,51,No,Yes,DSL,No,No,No,No,No internet service,No,One year,Yes,Electronic check,68.96,3503.19,No
CUST-00944,Female,1,No,No,29,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),43.25,1349.84,No
CUST-00945,Female,0,No,No,15,Yes,No,DSL,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,52.55,864.91,Yes
CUST-00946,Male,0,No,No,18,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.93,1288.71,Yes
CUST-00947,Female,0,No,No,27,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,57.77,1616.66,No
CUST-00948,Female,0,Yes,No,67,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),33.49,2267.31,No
CUST-00949,Male,0,No,Yes,24,Yes,Yes,No,No internet service,No,Yes,No,No,No internet service,Two year,Yes,Mailed check,44.14,1065.77,No
CUST-00950,Female,0,No,No,37,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,83.11,3150.38,No
CUST-00951,Female,1,No,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),30.24,1608.41,No
CUST-00952,Male,0,Yes,No,55,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),75.03,4139.18,No
CUST-00953,Female,0,Yes,Yes,15,Yes,No,No,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,80.73,1235.45,Yes
CUST-00954,Male,0,No,No,67,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),21.11,1352.84,No
CUST-00955,Female,0,No,No,35,Yes,No,DSL,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.29,1878.98,Yes
CUST-00956,Female,0,No,No,33,No,No,No,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),94.78,3058.59,Yes
CUST-00957,Female,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,105.31,2030.25,Yes
CUST-00958,Male,0,No,No,23,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),106.75,2482.51,Yes
CUST-00959,Male,0,No,No,13,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),88.6,1210.52,Yes
CUST-00960,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),79.07,1296.42,No
CUST-00961,Female,0,No,No,29,No,Yes,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,76.09,2335.54,Yes
CUST-00962,Male,0,No,No,35,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No,One year,No,Credit card (automatic),50.97,1713.37,No
CUST-00963,Female,0,No,No,16,Yes,No,No,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,98.5,1575.04,Yes
CUST-00964,Male,0,No,No,25,No,Yes,No,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.35,1786.13,No
CUST-00965,Male,0,No,Yes,23,Yes,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,104.59,2462.71,Yes
CUST-00966,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,66.08,1821.5,Yes
CUST-00967,Female,0,Yes,No,55,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,One year,Yes,Electronic check,76.45,4264.02,No
CUST-00968,Male,0,No,No,11,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,107.49,1109.19,Yes
CUST-00969,Male,0,Yes,Yes,22,Yes,No,DSL,No,No,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),60.45,1289.7,No
CUST-00970,Female,0,Yes,Yes,15,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,90.22,1373.92,Yes
CUST-00971,Male,1,Yes,No,24,Yes,Yes,No,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),71.89,1739.34,No
CUST-00972,Female,1,No,No,29,No,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),44.75,1360.56,No
CUST-00973,Female,0,No,No,12,No,No,No,No,No,No,No,Yes,No internet service,One year,No,Electronic check,33.75,449.64,No
CUST-00974,Female,0,Yes,Yes,32,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.06,2892.12,Yes
CUST-00975,Female,0,Yes,No,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,77.72,762.44,Yes
CUST-00976,Female,0,No,No,29,No,No,No,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,82.2,2411.3,Yes
CUST-00977,Female,0,No,No,25,Yes,Yes,No,No internet service,Yes,Yes,No,No,No,One year,No,Electronic check,38.86,1012.95,No
CUST-00978,Male,1,No,Yes,23,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,76.39,1797.1,Yes
CUST-00979,Female,0,No,Yes,29,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),82.13,2369.72,Yes
CUST-00980,Female,0,Yes,Yes,13,No,No,DSL,Yes,Yes,No,No internet service,Yes,No internet service,One year,No,Mailed check,50.49,705.77,No
CUST-00981,Female,0,Yes,No,7,Yes,No,DSL,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),46.91,345.52,Yes
CUST-00982,Male,0,No,No,23,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),39.61,956.39,No
CUST-00983,Male,1,No,No,31,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),70.38,2256.37,Yes
CUST-00984,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,93.42,2984.62,Yes
CUST-00985,Female,0,Yes,No,14,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),70.13,1033.87,No
CUST-00986,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,64.91,1086.33,Yes
CUST-00987,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,58.26,967.29,No
CUST-00988,Female,0,Yes,No,1,Yes,No,No,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,60.1,59.71,Yes
CUST-00989,Male,0,Yes,Yes,27,No,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),59.44,1604.26,Yes
CUST-00990,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),45.79,2861.88,No
CUST-00991,Male,0,No,No,21,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,81.29,1650.79,No
CUST-00992,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Mailed check,75.87,4125.16,No
CUST-00993,Male,0,Yes,Yes,5,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),90.08,443.09,Yes
CUST-00994,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,One year,No,Credit card (automatic),48.5,1117.83,No
CUST-00995,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),72.15,1102.34,Yes
CUST-00996,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),82.4,565.11,Yes
CUST-00997,Male,1,No,Yes,69,Yes,No,DSL,No internet service,No,No,No,No internet service,Yes,Two year,Yes,Mailed check,31.33,2215.23,No
CUST-00998,Female,0,Yes,No,19,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.73,982.74,Yes
CUST-00999,Female,0,No,No,50,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No,Two year,Yes,Electronic check,31.72,1564.51,No
CUST-01000,Male,0,No,No,29,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,98.59,2902.57,Yes
CUST-01001,Female,0,No,No,6,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),68.56,389.98,Yes
CUST-01002,Female,0,No,No,15,Yes,No,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,94.6,1416.76,Yes
CUST-01003,Female,0,Yes,No,58,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,Two year,No,Credit card (automatic),21.13,1354.29,No
CUST-01004,Female,0,Yes,No,30,Yes,No,DSL,Yes,No internet service,No,No,Yes,No,One year,No,Credit card (automatic),35.27,1132.48,No
CUST-01005,Male,0,No,No,39,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Credit card (automatic),30.81,1192.5,No
CUST-01006,Female,1,No,No,21,Yes,No,No,No internet service,No,No,Yes,No,No,One year,No,Credit card (automatic),43.41,945.8,No
CUST-01007,Female,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,83.73,1921.68,No
CUST-01008,Female,0,No,No,35,Yes,No,DSL,Yes,No,No,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),33.38,1191.73,No
CUST-01009,Male,0,No,No,10,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),74.36,689.06,Yes
CUST-01010,Female,0,No,No,19,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),55.34,1068.73,Yes
CUST-01011,Male,0,Yes,No,29,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),65.13,1877.48,No
CUST-01012,Male,0,No,Yes,44,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Two year,No,Bank transfer (automatic),24.14,1051.88,No
